ONS,PV-Leistung an ONS,Installierte Trafoleistung,Übrige Trafokapazität,"Übrige Trafokapazität bei Gleichzeitigkeitsfaktor 0,7",Umspannwerk,X-Koordinate,Y-Koordinate,Breitengrad,Längengrad
01TS0143,21.6,630.0,608.4,614.88,UW_ROMER,515085.23,5445005.77,9.206898308160525,49.15768545440847
01TS0650,21.6,400.0,378.4,384.88,UW_ROMER,515351.55,5445065.6,9.210553219902266,49.158217041501985
01TS0717,213.728,400.0,186.272,250.3904,UW_BHOXX,,,,
01TS0545,120.53999999999998,400.0,279.46000000000004,315.622,UW_ROMER,512918.72,5445445.0,9.177198251116684,49.16168588618039
01TS0389,189.44259999999997,400.0,210.55740000000003,267.39018,UW_KETER,516753.03,5444602.97,9.229755727212954,49.1540188982389
01TS0606,144.76760000000002,400.0,255.23239999999998,298.66268,UW_KETER,516633.46,5444894.86,9.228127981783915,49.15664778793803
06TS0008,88.375,630.0,541.625,568.1375,UW_UGRBH,519957.08,5437940.89,9.273366870702414,49.09399556992022
02TS0035,200.475,400.0,199.525,259.6675,UW_LAUFN,510556.84,5435450.19,9.144540421453868,49.07182369047416
04TS0037,331.82000000000005,630.0,298.17999999999995,397.726,UW_LAUFN,510824.6,5431258.55,9.148094438829391,49.03411312934555
06TS0001,239.45999999999995,400.0,160.54000000000005,232.37800000000004,UW_UGRBH,524120.37,5438373.7,9.33041946201873,49.09773970182458
05TS0046,288.88499999999993,400.0,111.11500000000007,197.78050000000005,UW_GROGH,507568.67,5443433.26,9.103777222163426,49.143678843541245
01TS0052,224.91186666666667,315.0,90.08813333333333,157.56169333333335,UW_SONHN,515503.61,5440590.39,9.212466635986559,49.117957192267255
01TS0008,94.083,400.0,305.91700000000003,334.1419,UW_KETER,516931.32,5442221.39,9.232100753104273,49.13259093763028
01TS0086,127.2405,400.0,272.7595,310.93165,UW_KETER,517112.11,5442397.7,9.234586550546245,49.13417189608527
01TS0105,85.943,400.0,314.057,339.8399,UW_KETER,517315.03,5442913.93,9.237390490794208,49.13880986762344
01TS0453,82.1105,945.0,862.8895,887.52265,UW_KETER,517216.34,5442901.84,9.236036938389724,49.13870388804001
03TS0026,243.87999999999997,630.0,386.12,459.284,UW_LASTD,514405.1,5432663.43,9.197129953353837,49.04667746829518
06TS0044,100.75499999999998,630.0,529.245,559.4715,UW_UGRBH,520032.08,5437793.33,9.274386873188686,49.092665776196384
02TS0003,46.779999999999994,800.0,753.22,767.254,UW_LASTD,511192.01,5435889.59,9.1532490646845,49.07576508166306
01TS0759,47.18000000000001,630.0,582.8199999999999,596.974,UW_KETER,516939.31,5444260.53,9.232295998061236,49.15093343519308
07TS0024,286.88,630.0,343.12,429.184,UW_UGRBH,515705.52,5438376.04,9.215147517171538,49.098033138746665
07TS0014,471.92999999999995,400.0,-71.92999999999995,69.64900000000006,UW_GROGH,514003.87,5438625.53,9.191845668940829,49.1003184943956
01TS0108,324.3799999999999,,,,,517745.65,5442560.21,9.243278698792603,49.1356157539793
01TS0388,143.5376,315.0,171.4624,214.52368,UW_KETER,517059.98,5444408.22,9.233957038762274,49.152258610823026
01TS0800,145.58259999999999,400.0,254.41740000000001,298.09218,UW_KETER,516603.61,5445238.6,9.227732768068533,49.159740639582964
01TS0846,135.77259999999998,400.0,264.2274,304.95918,UW_KETER,516956.4,5445768.5,9.232593866617034,49.16449759893382
02TS0031,115.171,630.0,514.829,549.3803,UW_LAUFN,510936.51,5435949.49,9.14975220701458,49.07630850192149
01TS0536,147.6,400.0,252.4,296.68,UW_SONHN,512442.0,5440513.93,9.17050717387732,49.117338994425246
01TS0565,167.028,630.0,462.972,513.0804,UW_BHOXX,508837.14,5447938.34,9.121268626862555,49.18418662661152
06TS0023,187.94,630.0,442.06,498.442,UW_UGRBH,519833.47,5437523.77,9.271653239991005,49.09024741792593
04TS0025,212.41500000000005,800.0,587.5849999999999,651.3095,UW_LAUFN,510110.31,5431968.12,9.13833976451197,49.04050821584046
08TS0034,438.2600000000001,400.0,-38.260000000000105,93.21799999999996,UW_UGRBH,514247.22,5437410.93,9.195136585322464,49.08938707418337
01TS0562,266.71500000000003,400.0,133.28499999999997,213.2995,UW_BHOXX,507953.94,5447496.9,9.109140109294948,49.18022782490379
05TS0043,345.83,400.0,54.170000000000016,157.91900000000004,UW_GROGH,507248.56,5443997.55,9.099398218904685,49.148758704457876
01TS0092,74.58833333333335,400.0,325.41166666666663,347.78816666666665,UW_SONHN,514896.21,5440739.52,9.204148186184149,49.11931369085887
01TS0122,48.05333333333333,400.0,351.94666666666666,366.36266666666666,UW_SONHN,514617.05,5440707.79,9.200321255573956,49.11903496913063
01TS0258,53.62833333333333,630.0,576.3716666666667,592.4601666666666,UW_SONHN,514704.6,5440924.29,9.20152897869593,49.12098037928926
01TS0037,24.9138,800.0,775.0862,782.56034,UW_BOEKI,514061.62,5442694.38,9.192778607138312,49.13691802793106
01TS0090,50.698800000000006,400.0,349.3012,364.51084000000003,UW_BOEKI,514033.7,5442574.12,9.192391651706446,49.13583688532418
01TS0158,61.848800000000004,630.0,568.1512,586.70584,UW_BOEKI,513870.63,5442688.31,9.190160024843832,49.136867768113866
01TS0159,37.9638,400.0,362.0362,373.42534,UW_BOEKI,513432.68,5442538.99,9.184150986864065,49.135534313627936
01TS0239,33.8138,400.0,366.1862,376.33034,UW_BOEKI,514144.37,5442358.94,9.193901296639977,49.13389872709636
06TS0038,59.769999999999996,400.0,340.23,358.161,UW_UGRBH,519707.81,5437905.78,9.269950762785355,49.093687777626364
08TS0044,201.14300000000003,630.0,428.85699999999997,489.19989999999996,UW_UGRBH,514799.0,5437594.0,9.202700677441118,49.091020842768096
05TS5047,49.38,,,,,,,,
01TS0071,80.32,400.0,319.68,343.776,UW_BOEKI,513304.9,5443333.31,9.182425459425762,49.14268228297997
01TS0326,53.56,500.0,446.44,462.508,UW_BOEKI,513203.85,5443465.55,9.181044288462548,49.14387400832408
01TS0401,90.68,900.0,809.3199999999999,836.524,UW_BOEKI,513104.88,5443309.22,9.179682186313231,49.142469885302724
01TS0221,200.84833333333333,250.0,49.15166666666667,109.40616666666668,UW_KETER,518273.43,5443233.6,9.250544600156866,49.141657636372706
01TS0346,198.54333333333335,400.0,201.45666666666665,261.0196666666667,UW_KETER,518080.1,5443431.19,9.247902769579134,49.14344074067621
01TS0446,159.3483333333333,400.0,240.6516666666667,288.4561666666667,UW_KETER,517870.53,5443309.83,9.245023925277309,49.142355203266675
03TS0022,33.04,,,,,,,,
02TS0004,53.1,400.0,346.9,362.83,UW_LASTD,511012.46,5436492.21,9.150806956440189,49.08118916513207
01TS0675,196.83,400.0,203.17,262.219,UW_ROMER,515766.68,5446645.28,9.216308753722371,49.17241620474048
01TS0713,583.8099999999998,630.0,46.19000000000017,221.33300000000014,UW_ROMER,512548.39,5445991.36,9.172135717716609,49.16660825128219
06TS0018,323.6450000000001,400.0,76.3549999999999,173.44849999999994,UW_UGRBH,520058.55,5438296.86,9.274774437062986,49.09719434959276
01TS0793,592.92,630.0,37.08000000000004,214.95600000000007,UW_SWPXX,515900.64,5446663.89,9.21814732078843,49.17258014994017
02TS0010,210.38000000000005,800.0,589.6199999999999,652.7339999999999,UW_LAUFN,510169.89,5435510.05,9.139243964086777,49.07236867250073
01TS0915,17.6,800.0,782.4,787.68,UW_SONHN,,,,
01TS0741,36.3,400.0,363.7,374.59000000000003,UW_ROMER,,,,
03TS0008,140.88500000000002,630.0,489.115,531.3805,UW_LASTD,514076.05,5432499.62,9.192621327124252,49.04521152003828
01TS0637,143.662,400.0,256.33799999999997,299.4366,UW_SONHN,514163.47,5440645.45,9.19410295941631,49.11848481541629
06TS0043,173.72,,,,UW_UGRBH,520269.4,5437191.6,9.27760731415988,49.08724521993554
03TS0012,231.42999999999995,630.0,398.57000000000005,467.999,UW_LASTD,513568.86,5432902.7,9.185694311616233,49.048848799640936
06TS0004,227.92000000000002,400.0,172.07999999999998,240.456,UW_UGRBH,519843.43,5438286.51,9.271827116669352,49.09710822413386
07TS0021,356.76500000000004,400.0,43.23499999999996,150.2645,UW_GROGH,515511.98,5439415.67,9.212536194122745,49.10738993061758
01TS0010,119.632,500.0,380.368,416.2576,UW_SONHN,514336.99,5440958.32,9.196492063547248,49.12129517617651
01TS0379,117.61200000000001,630.0,512.388,547.6716,UW_SONHN,514431.9,5440692.49,9.19778331211298,49.11890171461239
01TS0269,162.50333333333333,315.0,152.49666666666667,201.24766666666667,UW_SONHN,515336.64,5441450.93,9.21021115433993,49.125702252032916
01TS0377,186.28833333333324,400.0,213.71166666666676,269.59816666666677,UW_SONHN,515671.65,5441456.48,9.21480314011161,49.125743724733844
01TS0758,146.10333333333332,630.0,483.89666666666665,527.7276666666667,UW_SONHN,515653.28,5441897.7,9.214568479428962,49.12971312268095
01TS0556,69.98,400.0,330.02,351.014,UW_ROMER,512445.02,5445331.96,9.170697331456513,49.16067884207806
04TS0028,68.32000000000001,400.0,331.68,352.176,UW_LAUFN,510949.99,5431978.16,9.149829370285968,49.040584186490285
01TS0118,74.31700000000001,315.0,240.683,262.9781,UW_BOEKI,512980.51,5443073.81,9.177969363973808,49.14035493058868
01TS0117,77.65700000000001,1030.0,952.343,975.6401,UW_BOEKI,513929.51,5443179.76,9.190984223341841,49.141287199958654
01TS0161,79.02533333333332,400.0,320.9746666666667,344.6822666666667,UW_BOEKI,513625.92,5443499.42,9.186832605274532,49.144169461721994
01TS0766,67.61033333333334,630.0,562.3896666666667,582.6727666666667,UW_BOEKI,514077.72,5443564.61,9.193029729029918,49.14474567812373
03TS0001,214.03000000000003,815.0,600.97,665.179,UW_LASTD,514131.73,5432084.72,9.193368795251228,49.041478013975414
01TS0552,156.11999999999998,400.0,243.88000000000002,290.716,UW_ROMER,512822.88,5445791.61,9.175894720839985,49.16480576318008
01TS0718,62.837,400.0,337.163,356.0141,UW_SONHN,512809.76,5440582.4,9.17554916536813,49.11794735561583
08TS0005,162.59,630.0,467.40999999999997,516.187,UW_GROGH,514004.33,5436243.31,9.191769421829832,49.07888940092712
04TS0006,117.88300000000001,400.0,282.11699999999996,317.4819,UW_LAUFN,510857.89,5431620.27,9.148559576502477,49.037366407189246
03TS0025,73.19000000000001,400.0,326.81,348.767,UW_LASTD,513954.03,5432658.15,9.190957035278307,49.04664035058506
01TS0687,20.25,400.0,379.75,385.825,UW_KETER,516127.5,5444332.14,9.221166257146379,49.151599448522646
05TS0036,162.07399999999998,630.0,467.92600000000004,516.5482000000001,UW_GROGH,509025.24,5443272.72,9.123745226242605,49.142215049813444
04TS0041,173.54,630.0,456.46000000000004,508.52200000000005,UW_LAUFN,510150.0,5432363.5,9.138892746686468,49.044064213778086
01TS0527,185.96199999999996,400.0,214.03800000000004,269.82660000000004,UW_SONHN,512601.97,5439903.62,9.172680361112652,49.111845755747254
01TS0396,184.926,630.0,445.074,500.5518,UW_KETER,517313.47,5441806.6,9.23732154895035,49.12884911324888
01TS0885,30.275000000000002,630.0,599.725,608.8075,UW_BOEKI,511635.4,5440728.5,9.159459631261265,49.11928493237416
05TS0026,395.06000000000006,400.0,4.939999999999941,123.45799999999997,UW_GROGH,509578.8,5442999.58,9.131328584658101,49.13974967043386
01TS0032,315.075,630.0,314.925,409.4475,UW_SWPXX,515929.2,5446709.15,9.218540936156208,49.17298653552201
01TS0294,54.82000000000001,500.0,445.18,461.626,UW_ROMER,514274.44,5443662.46,9.195730548576503,49.14562133109168
01TS0699,34.615,630.0,595.385,605.7695,UW_ROMER,,,,
01TS0284,348.43186666666685,630.0,281.56813333333315,386.0976933333332,UW_SONHN,515457.57,5440822.62,9.211844589784915,49.12004734610999
05TS0040,179.51500000000001,630.0,450.485,504.3395,UW_GROGH,507998.94,5444051.93,9.109689107888972,49.14923855646345
01TS0034,209.16,630.0,420.84000000000003,483.588,UW_SWPXX,515848.8,5447065.37,9.217451930666705,49.176192915624384
01TS0276,77.35500000000002,400.0,322.645,345.8515,UW_ROMER,514472.21,5445041.4,9.198491895698627,49.15802071550735
01TS0088,77.35500000000002,400.0,322.645,345.8515,UW_ROMER,514477.01,5445182.03,9.198562785997744,49.15928561332597
01TS0712,68.50500000000001,400.0,331.495,352.0465,UW_SONHN,512349.18,5440213.05,9.169225952180206,49.11463433140528
07TS0017,336.555,400.0,63.44499999999999,164.41150000000002,UW_GROGH,514858.3,5439096.05,9.203568147244658,49.104530964064146
06TS0015,136.625,400.0,263.375,304.3625,UW_UGRBH,520103.7,5437430.95,9.275349839484704,49.089403698104036
01TS0628,60.660000000000004,250.0,189.34,207.538,UW_BOEKI,513624.37,5442409.48,9.186774507458555,49.1343651037699
01TS0880,114.38,630.0,515.62,549.934,UW_KETER,517541.06,5443549.43,9.2405170146069,49.14451997774517
01TS0581,387.3949999999999,630.0,242.60500000000008,358.8235000000001,UW_BHOXX,510368.15,5448680.22,9.142297153387933,49.19083608496709
04TS4022,30.990000000000002,,,,,,,,
07TS0008,138.69299999999996,400.0,261.307,302.91490000000005,UW_UGRBH,514929.06,5438680.86,9.204522249452962,49.100794451081704
03TS0021,180.76500000000001,630.0,449.235,503.4645,UW_LASTD,514405.93,5432155.45,9.19712324946646,49.042107918011936
01TS0478,78.165,400.0,321.835,345.2845,UW_BHOXX,514445.59,5447092.51,9.198200424790178,49.176471693710596
07TS0002,134.84100000000004,1030.0,895.159,935.6113,UW_UGRBH,516083.07,5438883.83,9.220339697068757,49.10259115432683
04TS0034,242.11999999999998,630.0,387.88,460.516,UW_LAUFN,509791.12,5431963.21,9.133972169422256,49.04046920052785
08TS0014,62.84,400.0,337.15999999999997,356.012,UW_UGRBH,514082.06,5437186.63,9.192866675199705,49.08737320168223
04TS0029,203.525,400.0,196.475,257.5325,UW_LAUFN,510377.38,5432052.85,9.141996251905772,49.04126596830454
01TS0015,96.32,400.0,303.68,332.576,UW_KETER,516299.91,5443605.39,9.223501195221816,49.14505755017601
01TS0558,165.16200000000003,400.0,234.83799999999997,284.3866,UW_ROMER,512308.9,5444964.94,9.16881908104979,49.15738012139577
01TS0715,94.63,400.0,305.37,333.759,UW_BHOXX,507836.01,5447762.95,9.10752711880839,49.18262254673067
01TS0790,227.9,1260.0,1032.1,1100.47,UW_BADHN,515208.95,5444664.16,9.20858224899336,49.15460951307775
07TS0023,174.935,400.0,225.065,277.5455,UW_UGRBH,515322.77,5438936.59,9.209925586574203,49.103085162167815
01TS0166,88.31,315.0,226.69,253.183,UW_SONHN,514000.52,5440260.96,9.191856488210595,49.115029913389066
01TS0400,117.436,400.0,282.56399999999996,317.7948,UW_SONHN,516363.2,5440645.07,9.224248868998004,49.118426778873165
07TS0003,170.978,800.0,629.0219999999999,680.3154,UW_GROGH,514642.69,5438927.61,9.200608064788106,49.103020950200055
05TS0006,456.15500000000003,400.0,-56.15500000000003,80.69150000000002,UW_GROGH,508920.24,5445002.41,9.122343878482065,49.15777576976087
01TS0574,395.2550000000001,315.0,-80.25500000000011,38.32149999999996,UW_BHOXX,508291.04,5448103.89,9.113778139744147,49.185683425629385
06TS0022,51.615,400.0,348.385,363.8695,UW_UGRBH,524079.54,5436943.52,9.329774930145524,49.08487636851188
,0.0,,,,,,,,
01TS0189,102.63519999999998,400.0,297.3648,328.15536000000003,UW_SONHN,515134.08,5440852.79,9.207412351270595,49.120326786057944
01TS0342,122.37186666666663,400.0,277.6281333333334,314.33969333333334,UW_SONHN,515131.91,5440641.64,9.20737469272553,49.1184274669934
06TS0020,140.28,630.0,489.72,531.804,UW_UGRBH,520905.18,5439146.88,9.286415947125532,49.104812385837924
04TS0022,125.70999999999998,500.0,374.29,412.00300000000004,UW_LAUFN,510784.17,5431808.17,9.147555929639948,49.039057960694116
02TS0086,12.64,1600.0,1587.36,1591.152,,,,,
01TS0709,126.86937499999998,400.0,273.130625,311.1914375,UW_KETER,516187.36,5443988.91,9.221973353759074,49.14851041174737
01TS0530,167.315,315.0,147.685,197.8795,UW_SONHN,512902.73,5440291.62,9.176813953080181,49.11532973151623
06TS6007,24.189999999999998,,,,,,,,
02TS0071,348.5,250.0,-98.5,6.050000000000011,UW_LAUFN,510361.93,5435738.59,9.141879180801338,49.074421296216364
06TS0021,349.40500000000003,400.0,50.59499999999997,155.41649999999998,UW_UGRBH,519487.91,5438811.35,9.26698236984504,49.101840715343045
08TS0031,50.92,630.0,579.08,594.356,UW_UGRBH,513841.0,5438229.63,9.189600882855924,49.0967608968279
01TS0725,129.052,400.0,270.948,309.66360000000003,UW_ROMER,511927.54,5445626.01,9.163608260250285,49.16333419140492
02TS0078,387.25,400.0,12.75,128.925,UW_LAUFN,509874.32,5435316.5,9.135192370442724,49.07063240848282
01TS0585,246.81000000000003,630.0,383.18999999999994,457.23299999999995,UW_BHOXX,511197.29,5449517.98,9.153699948809491,49.1983573895236
01TS0856,41.49,1260.0,1218.51,1230.957,UW_SONHN,516387.3,5442074.9,9.224637234384554,49.131287960668914
01TS0630,372.50666666666666,630.0,257.49333333333334,369.24533333333335,UW_BOEKI,511639.55,5443295.46,9.159590604550866,49.14237562589961
05TS5043,6.96,,,,,,,,
07TS0026,390.84,630.0,239.16000000000003,356.41200000000003,UW_UGRBH,516596.4,5438550.0,9.227358595497634,49.09957458717352
02TS0077,67.76,630.0,562.24,582.568,UW_LAUFN,508460.81,5434771.43,9.115828214870445,49.065750280873026
01TS0148,166.235,,,,,513386.83,5444525.87,9.183588438215962,49.15340798351222
01TS0487,276.5746666666667,400.0,123.4253333333333,206.39773333333332,UW_BOEKI,511800.36,5443162.27,9.161791571249648,49.141174465619514
08TS0045,237.832,1260.0,1022.168,1093.5176000000001,UW_UGRBH,514424.26,5437091.63,9.197549997775326,49.08651071043548
06TS0017,185.92,630.0,444.08000000000004,499.856,UW_UGRBH,520180.03,5438065.26,9.27642695640163,49.0951070510191
01TS0560,186.162,630.0,443.83799999999997,499.6866,UW_BHOXX,509461.73,5447516.92,9.129829692601799,49.180386506240794
02TS0030,107.926,630.0,522.074,554.4518,UW_LAUFN,510446.65,5435760.07,9.143039747764012,49.07461308726169
01TS0526,160.94000000000003,400.0,239.05999999999997,287.342,UW_SONHN,512445.89,5439995.69,9.170544500715765,49.11267714141681
01TS0557,62.38,400.0,337.62,356.334,UW_ROMER,512395.64,5445182.42,9.170015428285268,49.159334680177636
03TS3024,9.84,,,,,,,,
08TS0006,208.235,400.0,191.765,254.2355,UW_UGRBH,514624.65,5437587.99,9.200312417819266,49.090970948903255
06TS0033,224.97499999999997,400.0,175.02500000000003,242.51750000000004,UW_UGRBH,521087.68,5437043.54,9.288806509975265,49.085885870228694
01TS0373,165.38000000000002,400.0,234.61999999999998,284.234,UW_BOEKI,511285.6,5440867.61,9.154669638006302,49.120542803517495
05TS0011,156.46499999999997,630.0,473.535,520.4745,UW_GROGH,509264.24,5443481.2,9.127026944380706,49.14408684621825
01TS0771,249.71000000000004,630.0,380.28999999999996,455.203,UW_BHOXX,508436.93,5447753.96,9.115772843931925,49.18253370720656
01TS0281,57.8,630.0,572.2,589.54,UW_SONHN,514985.33,5441031.56,9.2053803886927,49.12193853251934
01TS0873,180.18,630.0,449.82,503.874,UW_ROMER,514663.27,5444699.73,9.201099897257683,49.15494275188853
01TS0884,54.089999999999996,630.0,575.91,592.1370000000001,UW_SONHN,512090.0,5440901.0,9.165694928790476,49.120827864347184
02TS0005,336.13,790.0,453.87,554.7090000000001,UW_LASTD,510757.51,5436832.78,9.147324691370804,49.084257256516295
01TS0845,63.64,400.0,336.36,355.452,UW_SWPXX,515872.01,5444316.57,9.217661979887774,49.15146604897803
01TS0393,162.58999999999995,630.0,467.4100000000001,516.187,UW_KETER,517209.71,5443553.7,9.235973879938335,49.14456776200068
01TS0206,25.910000000000004,400.0,374.09,381.863,UW_ROMER,514376.74,5443557.07,9.197129512763235,49.14467092636709
03TS0032,12.0,100.0,88.0,91.6,,514625.24,5433786.05,9.20018303232472,49.056770789673635
01TS0224,29.97,400.0,370.03,379.021,UW_ROMER,513550.07,5443942.14,9.185807479329274,49.1481535568608
01TS0578,126.87499999999999,400.0,273.125,311.1875,UW_BHOXX,510187.41,5449074.73,9.139826605647016,49.19438784557455
01TS0697,30.654999999999998,400.0,369.345,378.5415,UW_BOEKI,511418.66,5440695.81,9.156488361827238,49.11899493719824
05TS0041,205.13400000000001,630.0,424.866,486.4062,UW_GROGH,507416.47,5444131.93,9.1017032094203,49.14996549707788
01TS0803,154.95,630.0,475.05,521.535,UW_SONHN,512648.45,5440557.69,9.173337756173861,49.1177284197005
02TS2011,33.57,,,,,,,,
02TS0052,151.69,250.0,98.31,143.817,UW_LASTD,514477.55,5435096.09,9.198208397289804,49.068558696448605
03TS0017,255.89100000000005,500.0,244.10899999999995,320.8763,UW_LASTD,513493.47,5432702.9,9.184655924720177,49.047053155236696
01TS0529,75.63,400.0,324.37,347.059,UW_SONHN,512935.08,5440417.04,9.17726128264949,49.116457253780354
01TS0851,67.66,400.0,332.34000000000003,352.63800000000003,UW_SONHN,516398.14,5441227.4,9.224751368374495,49.12366411443103
06TS6021,7.38,,,,,,,,
01TS0083,37.45,250.0,212.55,223.785,UW_ROMER,515550.15,5446638.55,9.213337862390278,49.172361192422755
02TS0001,35.82,630.0,594.18,604.926,UW_LASTD,,,,
04TS0013,118.19000000000003,815.0,696.81,732.2669999999999,UW_LAUFN,510271.23,5431736.21,9.14053575456502,49.03841940260445
02TS0049,175.86,630.0,454.14,506.898,UW_LAUFN,510688.03,5435821.37,9.146346428804723,49.0751603665178
01TS0292,236.02,800.0,563.98,634.7860000000001,UW_BHOXX,513308.18,5447945.54,9.182622931884907,49.184170672848495
01TS0080,29.525,500.0,470.475,479.3325,UW_KETER,516763.02,5443800.88,9.229859350452728,49.14680357861791
01TS0435,34.655,500.0,465.345,475.7415,UW_KETER,516986.31,5443698.09,9.232916806874252,49.14587281483515
01TS0569,161.01000000000002,400.0,238.98999999999998,287.293,UW_BHOXX,508030.92,5447610.85,9.110198665315643,49.18125183821369
08TS8007,13.600000000000001,,,,,,,,
05TS0014,442.74999999999994,630.0,187.25000000000006,320.07500000000005,UW_GROGH,509151.96,5444193.39,9.125503596627807,49.150494938032644
08TS0004,21.18,3675.0,3653.82,3660.174,UW_GROGH,513164.91,5438695.98,9.180354715185212,49.100970749182125
02TS0055,354.50000000000006,630.0,275.49999999999994,381.84999999999997,UW_LASTD,512928.11,5435667.3,9.177013780791864,49.073731472625
01TS0234,418.915,880.0,461.085,586.7595,UW_KETER,517328.27,5444233.73,9.237628772213169,49.150681507528866
05TS0035,56.205,400.0,343.795,360.6565,UW_GROGH,508415.19,5443539.79,9.115386415892548,49.14462610536422
01TS0505,309.244,630.0,320.756,413.5292,UW_KETER,516330.01,5444616.53,9.2239549098812,49.15415227175867
01TS0820,102.52,630.0,527.48,558.236,UW_KETER,516319.93,5444415.83,9.223808537492308,49.152347181515374
01TS0807,309.46000000000004,630.0,320.53999999999996,413.378,UW_BHOXX,512895.96,5447648.11,9.176956687406022,49.18150401078593
04TS0047,46.2,,,,,,,,
01TS0470,260.7275,400.0,139.27249999999998,217.49075,UW_SONHN,516493.08,5441506.54,9.226064010533413,49.126172536265116
01TS0695,116.4425,400.0,283.5575,318.49025,UW_SONHN,516443.46,5441769.77,9.225394627211449,49.1285417112084
04TS0012,78.765,800.0,721.235,744.8645,UW_LAUFN,510732.48,5431951.25,9.14685246555775,49.040345942494184
08TS8005,16.11,,,,,,,,
01TS0496,115.77600000000001,315.0,199.224,233.9568,UW_ROMER,514338.39,5445540.56,9.196674293496688,49.16251395591601
04TS0036,109.0,630.0,521.0,553.7,UW_LAUFN,510421.85,5431394.62,9.142587817771233,49.03534409119699
01TS0744,398.15600000000006,400.0,1.8439999999999372,121.29079999999999,UW_BHOXX,506602.71,5448829.4,9.090621099634834,49.19223011345709
01TS0792,32.9,800.0,767.1,776.97,UW_SWPXX,515683.36,5444102.43,9.215066595341446,49.149544639271376
01TS0817,1.5,1260.0,1258.5,1258.95,UW_BADHN,515811.54,5443244.6,9.216790654274094,49.141824893438894
02TS0075,164.28,250.0,85.72,135.00400000000002,UW_LASTD,510111.11,5437810.59,9.138496698099063,49.09306405761714
01TS0459,66.94,2520.0,2453.06,2473.142,UW_BADHN,516074.56,5442994.78,9.220386906333953,49.139570853139276
02TS0054,57.42,630.0,572.58,589.806,UW_LASTD,511709.62,5435789.93,9.16033364002011,49.074858966387495
01TS0649,45.65,800.0,754.35,768.045,UW_SONHN,,,,
06TS0026,153.23000000000002,400.0,246.76999999999998,292.739,UW_UGRBH,523907.07,5437491.44,9.327445361925783,49.08981181490644
01TS0494,358.162,630.0,271.838,379.2866,UW_BHOXX,513157.51,5447835.59,9.180551759141514,49.18318489223165
01TS0714,150.78,630.0,479.22,524.454,UW_ROMER,512671.46,5444954.07,9.173791299853548,49.15727496549973
01TS0611,220.86400000000003,400.0,179.13599999999997,245.3952,UW_SONHN,516276.51,5440930.6,9.223072357244833,49.12099752568998
07TS0010,181.12,400.0,218.88,273.216,UW_UGRBH,515175.34,5438545.91,9.20789109519993,49.09957449510795
01TS0128,10.56,1380.0,1369.44,1372.608,,513812.22,5444620.06,9.18942548043484,49.15424583088323
01TS0325,56.365,715.0,658.635,675.5445,UW_BHOXX,512981.96,5447861.48,9.178143651514286,49.18342152105128
06TS0046,75.64,,,,UW_UGRBH,519149.2,5438554.1,9.262329932412152,49.099537296071226
02TS2060,1.74,,,,,,,,
01TS0025,14.08,,,,,,,,
01TS0519,66.94500000000001,400.0,333.055,353.1385,UW_BOEKI,513733.07,5442192.63,9.1882572649356,49.13241204005951
08TS0021,191.68499999999997,400.0,208.31500000000003,265.82050000000004,UW_GROGH,514555.89,5435983.94,9.199312870616504,49.076543458535866
02TS0029,38.94500000000001,630.0,591.055,602.7385,UW_LASTD,511099.79,5435848.89,9.151985209711498,49.07540063577153
08TS0036,101.42,400.0,298.58,329.006,UW_GROGH,513771.65,5438864.91,9.18867255756943,49.10247705831369
05TS0020,65.325,160.0,94.675,114.27250000000001,UW_GROGH,508117.86,5443164.1,9.111301960794867,49.141250634720706
06TS0011,70.91,400.0,329.09000000000003,350.363,UW_UGRBH,519898.82,5436754.57,9.272510441886007,49.08332606279927
01TS0327,25.11,500.0,474.89,482.423,UW_KETER,516603.13,5444382.59,9.227690888325167,49.15204058477205
01TS0550,57.93,400.0,342.07,359.449,UW_ROMER,512699.94,5445318.32,9.17419339651488,49.16055092446686
02TS0074,66.44,400.0,333.56,353.492,UW_LAUFN,509998.55,5435448.24,9.136896492726018,49.07181546821975
02TS0008,183.445,800.0,616.5550000000001,671.5885000000001,UW_LAUFN,511374.21,5435521.02,9.155733504569971,49.07244628308925
01TS0473,106.05999999999999,630.0,523.94,555.758,UW_SONHN,514717.7,5441216.48,9.201719175197123,49.123608422671644
07TS7003,98.415,,,,,,,,
05TS5008,98.415,,,,,,,,
05TS0037,207.86000000000004,250.0,42.13999999999996,104.49799999999999,UW_GROGH,508339.04,5442275.7,9.114316118940627,49.13325617293402
06TS0019,92.77,160.0,67.23,95.061,UW_UGRBH,519352.97,5436455.76,9.26502091510481,49.08065555532878
01TS0818,12.955000000000002,800.0,787.045,790.9315,UW_SWPXX,,,,
01TS0674,6.675000000000001,630.0,623.325,625.3275,UW_SWPXX,515898.86,5445940.85,9.218094330422192,49.16607624444461
01TS0212,30.96,250.0,219.04,228.328,UW_KETER,516610.27,5443366.77,9.227746919381728,49.14290277142239
05TS0005,133.56500000000003,400.0,266.43499999999995,306.5045,,508324.52,5443977.53,9.114152225281519,49.14856497386354
08TS0002,214.678,630.0,415.322,479.72540000000004,UW_GROGH,513507.93,5438209.2,9.185037666935937,49.09658452390638
04TS4034,48.879999999999995,,,,,,,,
05TS6005,9.12,,,,,,,,
